
> frontend@0.1.0 dev
> next dev

▲ Next.js 16.2.6 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://192.168.1.17:3000
- Environments: .env.local
✓ Ready in 943ms

 POST /api/reasons 200 in 1279ms (next.js: 835ms, application-code: 444ms)
 POST /api/reasons 200 in 455ms (next.js: 4ms, application-code: 451ms)
 POST /api/reasons 200 in 580ms (next.js: 9ms, application-code: 571ms)
 POST /api/reasons 200 in 485ms (next.js: 5ms, application-code: 480ms)
 POST /api/reasons 200 in 349ms (next.js: 7ms, application-code: 343ms)
 POST /api/reasons 200 in 352ms (next.js: 6ms, application-code: 347ms)
 GET /api/reasons 200 in 32ms (next.js: 7ms, application-code: 24ms)
 POST /api/reasons 200 in 337ms (next.js: 7ms, application-code: 330ms)
 GET /api/reasons 200 in 29ms (next.js: 7ms, application-code: 22ms)
 POST /api/reasons 200 in 549ms (next.js: 8ms, application-code: 542ms)
 POST /api/reasons 200 in 540ms (next.js: 4ms, application-code: 536ms)
 POST /api/reasons 200 in 375ms (next.js: 10ms, application-code: 365ms)
 GET /api/reasons 200 in 28ms (next.js: 4ms, application-code: 23ms)
 POST /api/reasons 200 in 323ms (next.js: 6ms, application-code: 317ms)
 POST /api/reasons 200 in 371ms (next.js: 6ms, application-code: 366ms)
 POST /api/reasons 200 in 328ms (next.js: 4ms, application-code: 324ms)
 GET /api/reasons 200 in 33ms (next.js: 10ms, application-code: 23ms)
 GET /api/reasons 200 in 29ms (next.js: 10ms, application-code: 19ms)
 POST /api/reasons 200 in 610ms (next.js: 6ms, application-code: 603ms)
 POST /api/reasons 200 in 356ms (next.js: 7ms, application-code: 349ms)
 POST /api/reasons 200 in 430ms (next.js: 5ms, application-code: 425ms)
 POST /api/reasons 200 in 355ms (next.js: 10ms, application-code: 346ms)
 POST /api/reasons 200 in 407ms (next.js: 9ms, application-code: 398ms)
 POST /api/reasons 200 in 356ms (next.js: 5ms, application-code: 351ms)
 GET /api/reasons 200 in 28ms (next.js: 7ms, application-code: 21ms)
 POST /api/reasons 200 in 313ms (next.js: 8ms, application-code: 305ms)
 GET /api/reasons 200 in 28ms (next.js: 7ms, application-code: 20ms)
 POST /api/reasons 200 in 367ms (next.js: 7ms, application-code: 359ms)
 POST /api/reasons 200 in 366ms (next.js: 6ms, application-code: 360ms)
 GET /api/reasons 200 in 24ms (next.js: 5ms, application-code: 18ms)
 POST /api/reasons 200 in 349ms (next.js: 9ms, application-code: 340ms)
 GET /api/reasons 200 in 16ms (next.js: 4ms, application-code: 12ms)
 POST /api/reasons 200 in 437ms (next.js: 5ms, application-code: 431ms)
 GET /api/reasons 200 in 31ms (next.js: 14ms, application-code: 17ms)
 GET /api/reasons 200 in 20ms (next.js: 6ms, application-code: 14ms)
 POST /api/reasons 200 in 593ms (next.js: 8ms, application-code: 585ms)
 POST /api/reasons 200 in 377ms (next.js: 7ms, application-code: 370ms)
 GET /api/reasons 200 in 21ms (next.js: 5ms, application-code: 16ms)
 POST /api/reasons 200 in 416ms (next.js: 6ms, application-code: 410ms)
 GET /api/reasons 200 in 48ms (next.js: 16ms, application-code: 31ms)
 POST /api/reasons 200 in 368ms (next.js: 5ms, application-code: 363ms)
 POST /api/reasons 200 in 159ms (next.js: 4ms, application-code: 155ms)
 POST /api/reasons 200 in 160ms (next.js: 5ms, application-code: 155ms)
 GET /api/reasons 200 in 17ms (next.js: 6ms, application-code: 11ms)
 POST /api/reasons 200 in 165ms (next.js: 6ms, application-code: 159ms)
 POST /api/reasons 200 in 156ms (next.js: 5ms, application-code: 151ms)
 GET /api/reasons 200 in 25ms (next.js: 6ms, application-code: 19ms)
 POST /api/reasons 200 in 164ms (next.js: 6ms, application-code: 158ms)
 GET /api/reasons 200 in 20ms (next.js: 5ms, application-code: 15ms)
 POST /api/reasons 200 in 170ms (next.js: 11ms, application-code: 160ms)
 POST /api/reasons 200 in 165ms (next.js: 7ms, application-code: 158ms)
 POST /api/reasons 200 in 176ms (next.js: 11ms, application-code: 165ms)
 POST /api/reasons 200 in 160ms (next.js: 4ms, application-code: 155ms)
 GET /api/reasons 200 in 20ms (next.js: 5ms, application-code: 15ms)
 POST /api/reasons 200 in 169ms (next.js: 10ms, application-code: 160ms)
 GET /api/reasons 200 in 27ms (next.js: 6ms, application-code: 20ms)
 POST /api/reasons 200 in 377ms (next.js: 7ms, application-code: 370ms)
 GET /api/reasons 200 in 29ms (next.js: 10ms, application-code: 19ms)
 POST /api/reasons 200 in 181ms (next.js: 12ms, application-code: 169ms)
 POST /api/reasons 200 in 159ms (next.js: 7ms, application-code: 152ms)
 POST /api/reasons 200 in 154ms (next.js: 9ms, application-code: 144ms)
 POST /api/reasons 200 in 147ms (next.js: 7ms, application-code: 141ms)
 GET /api/reasons 200 in 29ms (next.js: 11ms, application-code: 18ms)
 GET /dashboard 200 in 666ms (next.js: 241ms, application-code: 425ms)
 GET /dashboard 200 in 178ms (next.js: 14ms, application-code: 163ms)
 GET /api/reasons 200 in 157ms (next.js: 126ms, application-code: 30ms)
 GET /api/reasons 200 in 32ms (next.js: 12ms, application-code: 20ms)
 POST /api/reasons 200 in 330ms (next.js: 8ms, application-code: 322ms)
 POST /api/reasons 200 in 155ms (next.js: 6ms, application-code: 149ms)
 POST /api/reasons 200 in 151ms (next.js: 6ms, application-code: 145ms)
 GET /api/reasons 200 in 16ms (next.js: 5ms, application-code: 11ms)
 POST /api/reasons 200 in 159ms (next.js: 5ms, application-code: 153ms)
 GET /api/reasons 200 in 35ms (next.js: 14ms, application-code: 21ms)
✓ Compiled in 229ms
 GET /dashboard 200 in 627ms (next.js: 358ms, application-code: 269ms)
 GET /dashboard 200 in 637ms (next.js: 230ms, application-code: 407ms)
 POST /api/reasons 200 in 483ms (next.js: 140ms, application-code: 343ms)
 GET /api/reasons 200 in 40ms (next.js: 7ms, application-code: 32ms)
 GET /api/reasons 200 in 43ms (next.js: 23ms, application-code: 20ms)
 POST /api/reasons 200 in 145ms (next.js: 4ms, application-code: 141ms)
 GET /api/reasons 200 in 23ms (next.js: 6ms, application-code: 17ms)
 POST /api/reasons 200 in 142ms (next.js: 8ms, application-code: 134ms)
 GET /api/reasons 200 in 21ms (next.js: 6ms, application-code: 16ms)
 POST /api/reasons 200 in 143ms (next.js: 4ms, application-code: 138ms)
 GET /api/reasons 200 in 19ms (next.js: 4ms, application-code: 15ms)
 POST /api/reasons 200 in 144ms (next.js: 4ms, application-code: 140ms)
 GET /api/reasons 200 in 20ms (next.js: 6ms, application-code: 14ms)
 GET /api/reasons 200 in 18ms (next.js: 5ms, application-code: 12ms)
 POST /api/reasons 200 in 341ms (next.js: 7ms, application-code: 333ms)
 POST /api/reasons 200 in 170ms (next.js: 10ms, application-code: 160ms)
 GET /api/reasons 200 in 14ms (next.js: 3ms, application-code: 11ms)
 GET /api/reasons 200 in 18ms (next.js: 6ms, application-code: 12ms)
 POST /api/reasons 200 in 605ms (next.js: 8ms, application-code: 597ms)
 GET /api/reasons 200 in 21ms (next.js: 8ms, application-code: 13ms)
 GET /api/reasons 200 in 25ms (next.js: 8ms, application-code: 18ms)
✓ Compiled in 687ms
 GET /api/reasons 200 in 182ms (next.js: 110ms, application-code: 72ms)
 GET /dashboard 200 in 551ms (next.js: 135ms, application-code: 416ms)
 GET /dashboard 200 in 553ms (next.js: 240ms, application-code: 313ms)
 POST /api/reasons 200 in 993ms (next.js: 7ms, application-code: 987ms)
 POST /api/reasons 200 in 404ms (next.js: 137ms, application-code: 267ms)
 GET /api/reasons 200 in 34ms (next.js: 13ms, application-code: 21ms)
 POST /api/reasons 200 in 231ms (next.js: 9ms, application-code: 222ms)
 POST /api/reasons 200 in 259ms (next.js: 8ms, application-code: 252ms)
 GET /api/reasons 200 in 25ms (next.js: 8ms, application-code: 17ms)
 GET /api/reasons 200 in 33ms (next.js: 12ms, application-code: 21ms)
 POST /api/reasons 200 in 250ms (next.js: 11ms, application-code: 239ms)
 GET /api/reasons 200 in 12ms (next.js: 4ms, application-code: 8ms)
 POST /api/reasons 200 in 207ms (next.js: 5ms, application-code: 203ms)
 GET /api/reasons 200 in 24ms (next.js: 8ms, application-code: 15ms)
 POST /api/reasons 200 in 272ms (next.js: 6ms, application-code: 267ms)
 GET /api/reasons 200 in 21ms (next.js: 5ms, application-code: 16ms)
✓ Compiled in 370ms
 GET /dashboard 200 in 477ms (next.js: 134ms, application-code: 342ms)
 GET /dashboard 200 in 481ms (next.js: 251ms, application-code: 230ms)
 POST /api/reasons 200 in 382ms (next.js: 90ms, application-code: 292ms)
 GET /api/reasons 200 in 28ms (next.js: 10ms, application-code: 18ms)
 POST /api/reasons 200 in 261ms (next.js: 5ms, application-code: 256ms)
 GET /api/reasons 200 in 25ms (next.js: 6ms, application-code: 20ms)
 POST /api/reasons 200 in 222ms (next.js: 5ms, application-code: 218ms)
 POST /api/reasons 200 in 268ms (next.js: 7ms, application-code: 261ms)
 GET /api/reasons 200 in 75ms (next.js: 19ms, application-code: 57ms)
 GET /api/reasons 200 in 76ms (next.js: 34ms, application-code: 43ms)
 POST /api/reasons 200 in 237ms (next.js: 8ms, application-code: 229ms)
 POST /api/reasons 200 in 280ms (next.js: 8ms, application-code: 272ms)
 GET /api/reasons 200 in 28ms (next.js: 9ms, application-code: 19ms)
 GET /api/reasons 200 in 25ms (next.js: 6ms, application-code: 19ms)
 GET /api/reasons 200 in 43ms (next.js: 11ms, application-code: 32ms)
 GET /api/reasons 200 in 28ms (next.js: 10ms, application-code: 19ms)
 POST /api/reasons 200 in 624ms (next.js: 11ms, application-code: 613ms)
 GET /api/reasons 200 in 37ms (next.js: 7ms, application-code: 30ms)
 POST /api/reasons 200 in 364ms (next.js: 7ms, application-code: 358ms)
 POST /api/reasons 200 in 365ms (next.js: 8ms, application-code: 358ms)
 GET /api/reasons 200 in 19ms (next.js: 3ms, application-code: 16ms)
✓ Compiled in 655ms
 GET /dashboard 200 in 589ms (next.js: 313ms, application-code: 276ms)
 GET /dashboard 200 in 590ms (next.js: 184ms, application-code: 406ms)
 POST /api/reasons 200 in 512ms (next.js: 123ms, application-code: 389ms)
 GET /api/reasons 200 in 29ms (next.js: 12ms, application-code: 18ms)
 GET /api/reasons 200 in 23ms (next.js: 8ms, application-code: 15ms)
 GET /api/reasons 200 in 27ms (next.js: 11ms, application-code: 17ms)
 GET /api/reasons 200 in 24ms (next.js: 7ms, application-code: 17ms)
 POST /api/reasons 200 in 652ms (next.js: 5ms, application-code: 646ms)
✓ Compiled in 404ms
 GET /dashboard 200 in 488ms (next.js: 264ms, application-code: 223ms)
 GET /dashboard 200 in 495ms (next.js: 179ms, application-code: 316ms)
 GET /api/reasons 200 in 23ms (next.js: 5ms, application-code: 18ms)
 POST /api/reasons 200 in 541ms (next.js: 118ms, application-code: 423ms)
 POST /api/reasons 200 in 348ms (next.js: 6ms, application-code: 342ms)
 GET /api/reasons 200 in 26ms (next.js: 9ms, application-code: 17ms)
 GET /api/reasons 200 in 27ms (next.js: 10ms, application-code: 17ms)
 GET /api/reasons 200 in 31ms (next.js: 10ms, application-code: 21ms)
 POST /api/reasons 200 in 359ms (next.js: 6ms, application-code: 354ms)
 GET /api/reasons 200 in 40ms (next.js: 14ms, application-code: 27ms)
✓ Compiled in 1234ms
 POST /api/reasons 200 in 137ms (next.js: 9ms, application-code: 128ms)
 GET /api/reasons 200 in 23ms (next.js: 6ms, application-code: 17ms)
 GET /api/reasons 200 in 24ms (next.js: 10ms, application-code: 14ms)
 GET /api/reasons 200 in 36ms (next.js: 11ms, application-code: 25ms)
 POST /api/reasons 200 in 341ms (next.js: 7ms, application-code: 334ms)
 POST /api/reasons 200 in 145ms (next.js: 6ms, application-code: 140ms)
 GET /api/reasons 200 in 17ms (next.js: 5ms, application-code: 13ms)
 POST /api/reasons 200 in 145ms (next.js: 8ms, application-code: 136ms)
 POST /api/reasons 200 in 148ms (next.js: 7ms, application-code: 141ms)
 GET /api/reasons 200 in 21ms (next.js: 5ms, application-code: 16ms)
 POST /api/reasons 200 in 157ms (next.js: 11ms, application-code: 146ms)
 POST /api/reasons 200 in 151ms (next.js: 5ms, application-code: 146ms)
 GET /api/reasons 200 in 22ms (next.js: 9ms, application-code: 13ms)
 GET /api/reasons 200 in 42ms (next.js: 6ms, application-code: 35ms)
 GET /api/reasons 200 in 24ms (next.js: 5ms, application-code: 19ms)
 POST /api/reasons 200 in 305ms (next.js: 6ms, application-code: 299ms)
 POST /api/reasons 200 in 165ms (next.js: 8ms, application-code: 157ms)
 GET /api/reasons 200 in 23ms (next.js: 6ms, application-code: 17ms)
 GET /api/reasons 200 in 20ms (next.js: 6ms, application-code: 14ms)
 POST /api/reasons 200 in 306ms (next.js: 5ms, application-code: 301ms)
 GET /api/reasons 200 in 30ms (next.js: 11ms, application-code: 19ms)
 POST /api/reasons 200 in 138ms (next.js: 12ms, application-code: 126ms)
 POST /api/reasons 200 in 130ms (next.js: 9ms, application-code: 121ms)
 GET /api/reasons 200 in 32ms (next.js: 11ms, application-code: 22ms)
 POST /api/reasons 200 in 141ms (next.js: 10ms, application-code: 131ms)
 POST /api/reasons 200 in 121ms (next.js: 6ms, application-code: 115ms)
 GET /api/reasons 200 in 35ms (next.js: 7ms, application-code: 28ms)
 POST /api/reasons 200 in 155ms (next.js: 12ms, application-code: 143ms)
 POST /api/reasons 200 in 130ms (next.js: 5ms, application-code: 125ms)
 POST /api/reasons 200 in 120ms (next.js: 4ms, application-code: 117ms)
 GET /api/reasons 200 in 33ms (next.js: 14ms, application-code: 18ms)
 GET /api/reasons 200 in 23ms (next.js: 10ms, application-code: 13ms)
 POST /api/reasons 200 in 420ms (next.js: 5ms, application-code: 415ms)
 POST /api/reasons 200 in 137ms (next.js: 5ms, application-code: 132ms)
 POST /api/reasons 200 in 135ms (next.js: 5ms, application-code: 131ms)
✓ Compiled in 499ms
 GET /dashboard 200 in 552ms (next.js: 171ms, application-code: 381ms)
 GET /dashboard 200 in 554ms (next.js: 256ms, application-code: 298ms)
 GET /api/reasons 200 in 52ms (next.js: 7ms, application-code: 45ms)
 POST /api/reasons 200 in 181ms (next.js: 18ms, application-code: 162ms)
 POST /api/reasons 200 in 619ms (next.js: 103ms, application-code: 515ms)
 GET /api/reasons 200 in 22ms (next.js: 8ms, application-code: 14ms)
 GET /api/reasons 200 in 20ms (next.js: 6ms, application-code: 15ms)
 POST /api/reasons 200 in 619ms (next.js: 6ms, application-code: 613ms)
 POST /api/reasons 200 in 353ms (next.js: 5ms, application-code: 348ms)
 GET /api/reasons 200 in 27ms (next.js: 7ms, application-code: 20ms)
 POST /api/reasons 200 in 352ms (next.js: 10ms, application-code: 341ms)
 GET /api/reasons 200 in 29ms (next.js: 8ms, application-code: 20ms)
 GET /api/reasons 200 in 44ms (next.js: 7ms, application-code: 37ms)
 GET /api/reasons 200 in 36ms (next.js: 11ms, application-code: 25ms)
 POST /api/reasons 200 in 631ms (next.js: 7ms, application-code: 624ms)
 GET /api/reasons 200 in 33ms (next.js: 10ms, application-code: 23ms)
 POST /api/reasons 200 in 597ms (next.js: 12ms, application-code: 584ms)
 GET /api/reasons 200 in 24ms (next.js: 7ms, application-code: 17ms)
 POST /api/reasons 200 in 365ms (next.js: 13ms, application-code: 351ms)
 GET /api/reasons 200 in 32ms (next.js: 13ms, application-code: 19ms)
 GET /api/reasons 200 in 31ms (next.js: 12ms, application-code: 19ms)
 GET /api/reasons 200 in 44ms (next.js: 12ms, application-code: 32ms)
 POST /api/reasons 200 in 644ms (next.js: 6ms, application-code: 639ms)
 GET /api/reasons 200 in 19ms (next.js: 7ms, application-code: 12ms)
 POST /api/reasons 200 in 323ms (next.js: 6ms, application-code: 317ms)
 GET /api/reasons 200 in 29ms (next.js: 8ms, application-code: 20ms)
 POST /api/reasons 200 in 610ms (next.js: 10ms, application-code: 600ms)
 GET /api/reasons 200 in 27ms (next.js: 10ms, application-code: 16ms)
 POST /api/reasons 200 in 310ms (next.js: 8ms, application-code: 302ms)
 GET /api/reasons 200 in 23ms (next.js: 10ms, application-code: 14ms)
 POST /api/reasons 200 in 636ms (next.js: 8ms, application-code: 627ms)
 POST /api/reasons 200 in 392ms (next.js: 10ms, application-code: 382ms)
 GET /api/reasons 200 in 22ms (next.js: 8ms, application-code: 15ms)
 POST /api/reasons 200 in 320ms (next.js: 5ms, application-code: 314ms)
 POST /api/reasons 200 in 369ms (next.js: 6ms, application-code: 363ms)
 POST /api/reasons 200 in 372ms (next.js: 9ms, application-code: 363ms)
 GET /api/reasons 200 in 29ms (next.js: 10ms, application-code: 19ms)
 GET /api/reasons 200 in 29ms (next.js: 6ms, application-code: 23ms)
 POST /api/reasons 200 in 351ms (next.js: 8ms, application-code: 343ms)
 GET /api/reasons 200 in 18ms (next.js: 6ms, application-code: 12ms)
 POST /api/reasons 200 in 149ms (next.js: 5ms, application-code: 144ms)
 POST /api/reasons 200 in 173ms (next.js: 9ms, application-code: 164ms)
 GET /api/reasons 200 in 16ms (next.js: 5ms, application-code: 11ms)
 POST /api/reasons 200 in 363ms (next.js: 5ms, application-code: 357ms)
 POST /api/reasons 200 in 143ms (next.js: 7ms, application-code: 136ms)
 GET /api/reasons 200 in 20ms (next.js: 7ms, application-code: 14ms)
 POST /api/chat 500 in 180ms (next.js: 152ms, application-code: 28ms)
 POST /api/reasons 200 in 175ms (next.js: 5ms, application-code: 169ms)
 POST /api/reasons 200 in 160ms (next.js: 6ms, application-code: 154ms)
 GET /api/reasons 200 in 26ms (next.js: 9ms, application-code: 18ms)
 POST /api/reasons 200 in 341ms (next.js: 6ms, application-code: 335ms)
 GET /api/reasons 200 in 16ms (next.js: 4ms, application-code: 12ms)
 POST /api/reasons 200 in 146ms (next.js: 3ms, application-code: 143ms)
 POST /api/reasons 200 in 141ms (next.js: 5ms, application-code: 136ms)
 POST /api/reasons 200 in 154ms (next.js: 4ms, application-code: 150ms)
 POST /api/reasons 200 in 242ms (next.js: 7ms, application-code: 235ms)
 POST /api/reasons 200 in 151ms (next.js: 5ms, application-code: 147ms)
 GET /api/reasons 200 in 29ms (next.js: 7ms, application-code: 22ms)
 GET /api/reasons 200 in 25ms (next.js: 6ms, application-code: 19ms)
 GET /api/reasons 200 in 17ms (next.js: 4ms, application-code: 13ms)
 GET /api/reasons 200 in 19ms (next.js: 7ms, application-code: 13ms)
 POST /api/reasons 200 in 328ms (next.js: 6ms, application-code: 322ms)
 POST /api/reasons 200 in 159ms (next.js: 9ms, application-code: 150ms)
 GET /api/reasons 200 in 25ms (next.js: 7ms, application-code: 18ms)
 POST /api/reasons 200 in 144ms (next.js: 7ms, application-code: 137ms)
 GET /api/reasons 200 in 28ms (next.js: 4ms, application-code: 24ms)
 POST /api/reasons 200 in 166ms (next.js: 8ms, application-code: 158ms)
 POST /api/reasons 200 in 159ms (next.js: 5ms, application-code: 154ms)
 POST /api/reasons 200 in 155ms (next.js: 4ms, application-code: 151ms)
 POST /api/reasons 200 in 159ms (next.js: 8ms, application-code: 150ms)
 GET /api/reasons 200 in 23ms (next.js: 10ms, application-code: 13ms)
 POST /api/reasons 200 in 154ms (next.js: 6ms, application-code: 149ms)
 GET /api/reasons 200 in 22ms (next.js: 5ms, application-code: 17ms)
 POST /api/reasons 200 in 243ms (next.js: 6ms, application-code: 237ms)
 POST /api/reasons 200 in 350ms (next.js: 6ms, application-code: 344ms)
 POST /api/reasons 200 in 155ms (next.js: 6ms, application-code: 149ms)
 GET /api/reasons 200 in 14ms (next.js: 3ms, application-code: 10ms)
 POST /api/reasons 200 in 150ms (next.js: 5ms, application-code: 145ms)
 POST /api/reasons 200 in 138ms (next.js: 5ms, application-code: 133ms)
 POST /api/reasons 200 in 169ms (next.js: 10ms, application-code: 159ms)
 GET /api/reasons 200 in 25ms (next.js: 7ms, application-code: 18ms)
 POST /api/reasons 200 in 388ms (next.js: 6ms, application-code: 382ms)
 GET /api/reasons 200 in 24ms (next.js: 6ms, application-code: 17ms)
 POST /api/reasons 200 in 169ms (next.js: 5ms, application-code: 164ms)
 POST /api/reasons 200 in 167ms (next.js: 9ms, application-code: 158ms)
 GET /api/reasons 200 in 20ms (next.js: 7ms, application-code: 13ms)
 POST /api/reasons 200 in 186ms (next.js: 7ms, application-code: 179ms)
 POST /api/reasons 200 in 171ms (next.js: 8ms, application-code: 163ms)
 GET /api/reasons 200 in 27ms (next.js: 11ms, application-code: 16ms)
 POST /api/reasons 200 in 641ms (next.js: 6ms, application-code: 635ms)
 POST /api/reasons 200 in 378ms (next.js: 5ms, application-code: 372ms)
 GET /api/reasons 200 in 18ms (next.js: 8ms, application-code: 10ms)
 POST /api/reasons 200 in 428ms (next.js: 6ms, application-code: 422ms)
 POST /api/reasons 200 in 354ms (next.js: 9ms, application-code: 345ms)
 POST /api/reasons 200 in 374ms (next.js: 5ms, application-code: 369ms)
 GET /api/reasons 200 in 31ms (next.js: 7ms, application-code: 25ms)
 GET /api/reasons 200 in 13ms (next.js: 5ms, application-code: 8ms)
 POST /api/reasons 200 in 615ms (next.js: 8ms, application-code: 608ms)
 POST /api/reasons 200 in 361ms (next.js: 8ms, application-code: 352ms)
 POST /api/reasons 200 in 349ms (next.js: 5ms, application-code: 344ms)
 POST /api/reasons 200 in 313ms (next.js: 6ms, application-code: 307ms)
 POST /api/reasons 200 in 374ms (next.js: 6ms, application-code: 367ms)
 GET /api/reasons 200 in 24ms (next.js: 7ms, application-code: 17ms)
 POST /api/reasons 200 in 380ms (next.js: 5ms, application-code: 375ms)
 GET /api/reasons 200 in 22ms (next.js: 7ms, application-code: 15ms)
 GET /api/reasons 200 in 18ms (next.js: 5ms, application-code: 12ms)
 GET /api/reasons 200 in 15ms (next.js: 3ms, application-code: 12ms)
 POST /api/reasons 200 in 584ms (next.js: 8ms, application-code: 577ms)
 POST /api/reasons 200 in 351ms (next.js: 8ms, application-code: 343ms)
 GET /api/reasons 200 in 30ms (next.js: 8ms, application-code: 22ms)
 POST /api/reasons 200 in 367ms (next.js: 6ms, application-code: 361ms)
 GET /api/reasons 200 in 22ms (next.js: 6ms, application-code: 15ms)
 POST /api/reasons 200 in 395ms (next.js: 4ms, application-code: 391ms)
 POST /api/reasons 200 in 390ms (next.js: 6ms, application-code: 385ms)
 POST /api/reasons 200 in 349ms (next.js: 6ms, application-code: 344ms)
 POST /api/reasons 200 in 323ms (next.js: 6ms, application-code: 317ms)
 POST /api/reasons 200 in 317ms (next.js: 8ms, application-code: 309ms)
 GET /api/reasons 200 in 23ms (next.js: 6ms, application-code: 17ms)
 POST /api/reasons 200 in 335ms (next.js: 8ms, application-code: 327ms)
 GET /api/reasons 200 in 24ms (next.js: 5ms, application-code: 18ms)
 POST /api/reasons 200 in 615ms (next.js: 5ms, application-code: 610ms)
 POST /api/reasons 200 in 386ms (next.js: 4ms, application-code: 381ms)
 GET /api/reasons 200 in 20ms (next.js: 7ms, application-code: 14ms)
 POST /api/chat 500 in 32ms (next.js: 6ms, application-code: 26ms)
 POST /api/reasons 200 in 325ms (next.js: 7ms, application-code: 318ms)
 POST /api/reasons 200 in 335ms (next.js: 8ms, application-code: 327ms)
 GET /api/reasons 200 in 32ms (next.js: 13ms, application-code: 20ms)
 GET /api/reasons 200 in 27ms (next.js: 10ms, application-code: 16ms)
 POST /api/reasons 200 in 594ms (next.js: 7ms, application-code: 587ms)
 POST /api/reasons 200 in 376ms (next.js: 7ms, application-code: 369ms)
 POST /api/reasons 200 in 405ms (next.js: 11ms, application-code: 394ms)
 POST /api/reasons 200 in 358ms (next.js: 6ms, application-code: 353ms)
 POST /api/reasons 200 in 319ms (next.js: 7ms, application-code: 312ms)
 GET /api/reasons 200 in 11ms (next.js: 4ms, application-code: 7ms)
 POST /api/reasons 200 in 399ms (next.js: 8ms, application-code: 390ms)
 GET /api/reasons 200 in 23ms (next.js: 9ms, application-code: 14ms)
 POST /api/reasons 200 in 241ms (next.js: 8ms, application-code: 233ms)
 POST /api/reasons 200 in 521ms (next.js: 6ms, application-code: 515ms)
 GET /api/reasons 200 in 20ms (next.js: 8ms, application-code: 13ms)
 POST /api/reasons 200 in 156ms (next.js: 9ms, application-code: 147ms)
 POST /api/reasons 200 in 155ms (next.js: 11ms, application-code: 144ms)
 POST /api/reasons 200 in 145ms (next.js: 5ms, application-code: 140ms)
 POST /api/reasons 200 in 163ms (next.js: 9ms, application-code: 154ms)
Groq model: gemma2-9b-it
 POST /api/chat 502 in 102ms (next.js: 9ms, application-code: 93ms)
 GET /api/reasons 200 in 35ms (next.js: 11ms, application-code: 25ms)
 GET /api/reasons 200 in 34ms (next.js: 6ms, application-code: 28ms)
 POST /api/reasons 200 in 396ms (next.js: 5ms, application-code: 391ms)
 POST /api/reasons 200 in 207ms (next.js: 8ms, application-code: 199ms)
 POST /api/reasons 200 in 188ms (next.js: 6ms, application-code: 183ms)
 POST /api/reasons 200 in 196ms (next.js: 7ms, application-code: 189ms)
 GET /api/reasons 200 in 32ms (next.js: 13ms, application-code: 19ms)
 POST /api/reasons 200 in 194ms (next.js: 15ms, application-code: 179ms)
 POST /api/reasons 200 in 177ms (next.js: 9ms, application-code: 168ms)
 GET /api/reasons 200 in 40ms (next.js: 7ms, application-code: 32ms)
 GET /api/reasons 200 in 26ms (next.js: 5ms, application-code: 21ms)
 POST /api/reasons 200 in 399ms (next.js: 8ms, application-code: 391ms)
 GET /api/reasons 200 in 11ms (next.js: 3ms, application-code: 8ms)
 POST /api/reasons 200 in 161ms (next.js: 6ms, application-code: 155ms)
 POST /api/reasons 200 in 172ms (next.js: 4ms, application-code: 168ms)
 GET /api/reasons 200 in 14ms (next.js: 4ms, application-code: 10ms)
 POST /api/reasons 200 in 191ms (next.js: 5ms, application-code: 186ms)
 GET /api/reasons 200 in 13ms (next.js: 5ms, application-code: 8ms)
 POST /api/reasons 200 in 184ms (next.js: 7ms, application-code: 176ms)
 POST /api/reasons 200 in 174ms (next.js: 11ms, application-code: 163ms)
 POST /api/reasons 200 in 196ms (next.js: 5ms, application-code: 191ms)
 POST /api/reasons 200 in 183ms (next.js: 7ms, application-code: 176ms)
 POST /api/reasons 200 in 176ms (next.js: 7ms, application-code: 169ms)
 GET /api/reasons 200 in 20ms (next.js: 6ms, application-code: 14ms)
 POST /api/reasons 200 in 187ms (next.js: 5ms, application-code: 182ms)
 GET /api/reasons 200 in 20ms (next.js: 7ms, application-code: 13ms)
 POST /api/reasons 200 in 356ms (next.js: 6ms, application-code: 350ms)
 POST /api/reasons 200 in 154ms (next.js: 7ms, application-code: 147ms)
 GET /api/reasons 200 in 23ms (next.js: 6ms, application-code: 18ms)
 POST /api/reasons 200 in 165ms (next.js: 9ms, application-code: 157ms)
 POST /api/reasons 200 in 175ms (next.js: 13ms, application-code: 162ms)
 POST /api/reasons 200 in 169ms (next.js: 13ms, application-code: 157ms)
 POST /api/reasons 200 in 160ms (next.js: 6ms, application-code: 154ms)
 GET /api/reasons 200 in 23ms (next.js: 6ms, application-code: 17ms)
 GET /api/reasons 200 in 15ms (next.js: 3ms, application-code: 12ms)
 POST /api/reasons 200 in 357ms (next.js: 4ms, application-code: 353ms)
 POST /api/reasons 200 in 157ms (next.js: 4ms, application-code: 153ms)
 POST /api/reasons 200 in 177ms (next.js: 6ms, application-code: 171ms)
 GET /api/reasons 200 in 24ms (next.js: 6ms, application-code: 18ms)
 POST /api/reasons 200 in 177ms (next.js: 6ms, application-code: 171ms)
 POST /api/reasons 200 in 173ms (next.js: 4ms, application-code: 169ms)
 GET /api/reasons 200 in 20ms (next.js: 8ms, application-code: 12ms)
 POST /api/reasons 200 in 362ms (next.js: 6ms, application-code: 356ms)
 POST /api/reasons 200 in 151ms (next.js: 5ms, application-code: 146ms)
 GET /api/reasons 200 in 18ms (next.js: 4ms, application-code: 14ms)
